Id;Player;Team;Timestamp;Pass Start;Pass End
230703694;F. Kessi\u00e9;Milan;2631.61;2629.71;2630.96
230703695;L. Bonucci;Milan;2634.94;2633.84;2636.48
230703697;D. Calabria;Milan;2640.21;2639.11;2640.46
230703699;Suso;Milan;2643.42;2642;2643.54
230703700;F. Kessi\u00e9;Milan;2645.45;2643.55;2644.8
230703701;L. Biglia;Milan;2647.58;2645.84;2648.55
230703707;H. \u00c7alhano\u011flu;Milan;2652.85;2651.03;2651.87
230703639;K. Strootman;Roma;2655.92;2654.94;2657.16
230703643;A. Kolarov;Roma;2659.79;2658.29;2659.98
230703649;D. Perotti;Roma;2673.99;2672.21;2673.01
230703717;A. Kolarov;Roma;2676.47;2675.33;2675.72
230703720;A. Kolarov;Roma;2692.39;2691.45;2693.14
230703657;K. Strootman;Roma;2692.93;2689.95;2691.27
230703658;F. Fazio;Roma;2695.37;2694.39;2696.58
230703659;K. Manolas;Roma;2699.91;2698.81;2700.22
230703719;A. Romagnoli;Milan;2723.34;2721.88;2723.82
230703721;G. Donnarumma;Milan;2726.63;2724.85;2726.42
230703723;L. Bonucci;Milan;2743.12;2741.34;2742.7
230703675;K. Strootman;Roma;2745.9;2744.52;2745.85
230703728;Suso;Milan;2756.62;2755.12;2756.74
230703731;G. Bonaventura;Milan;2761.66;2759.36;2761.71
230703712;Alisson;Roma;2765.57;2765.15;2768.06
