Id;Player;Team;Timestamp;Pass Start;Pass End
272421597;Alex Sandro;Juventus;2343.83;2341.21;2343.97
272421600;Douglas Costa;Juventus;2346.35;2344.17;2345.04
272421605;Jo\u00e3o Cancelo;Juventus;2355.62;2353.56;2356.29
272421607;L. Bonucci;Juventus;2360.03;2356.85;2358.61
272421608;G. Chiellini;Juventus;2363.79;2360.29;2363.47
272421819;I. Radovanovi\u0107;Chievo;2386.68;2384.46;2385.01
272421820;N. Rigoni;Chievo;2387.94;2385.08;2386.61
272421823;F. Cacciatore;Chievo;2389.93;2387.27;2389.13
272421618;G. Chiellini;Juventus;2391.87;2389.21;2390.65
272421827;P. Hetemaj;Chievo;2394.59;2391.09;2393.26
272421840;N. Rigoni;Chievo;2399.52;2396.42;2398.38
272421841;F. Depaoli;Chievo;2402.53;2399.35;2400.59
272421628;M. Pjani\u0107;Juventus;2419.08;2416.86;2418.55
272421629;Douglas Costa;Juventus;2422.72;2419.38;2420.74
272421630;Alex Sandro;Juventus;2424.09;2420.91;2423.2
272421631;G. Chiellini;Juventus;2426.67;2423.37;2425.23
272421632;L. Bonucci;Juventus;2430.36;2429.54;2431.7
272421634;Jo\u00e3o Cancelo;Juventus;2436.53;2433.67;2435.72
272421851;M. Bani;Chievo;2438.18;2435.8;2437.36
272421853;F. Cacciatore;Chievo;2440.68;2437.9;2439.05
272421855;I. Radovanovi\u0107;Chievo;2443.84;2441.26;2442.37
272421636;S. Khedira;Juventus;2444.66;2443.24;2444.52
272421640;G. Chiellini;Juventus;2451.19;2448.29;2450.46
272421642;Alex Sandro;Juventus;2454.51;2452.17;2453.77
272421643;M. Pjani\u0107;Juventus;2458.35;2454.73;2456.41
272421644;L. Bonucci;Juventus;2459.62;2457.36;2459.66
272421646;J. Cuadrado;Juventus;2465.18;2464.08;2466.44
272421649;L. Bonucci;Juventus;2472.35;2468.41;2470.46
272421650;G. Chiellini;Juventus;2474.78;2471.28;2473.08
272421651;Alex Sandro;Juventus;2476.95;2473.61;2474.92
272421652;M. Pjani\u0107;Juventus;2477.73;2475.71;2477.03
272421653;Douglas Costa;Juventus;2480.26;2478.16;2479.85
272421654;Alex Sandro;Juventus;2484.27;2480.85;2482.97
272421655;L. Bonucci;Juventus;2487.49;2484.15;2485.31
272421657;P. Dybala;Juventus;2489.84;2487.74;2488.37
272421660;Cristiano Ronaldo;Juventus;2490.92;2488.46;2489.25
272421872;M. Bani;Chievo;2495.31;2492.61;2494.9
272421663;L. Bonucci;Juventus;2497.36;2494.98;2496.66
272421665;M. Pjani\u0107;Juventus;2500.73;2497.23;2497.79
272421667;Alex Sandro;Juventus;2505.56;2502.58;2503.69
272421669;M. Pjani\u0107;Juventus;2507.91;2504.57;2505.64
272421670;S. Khedira;Juventus;2509.72;2506.86;2508.3
272421672;G. Chiellini;Juventus;2511.84;2508.38;2510.07
272421673;L. Bonucci;Juventus;2514.46;2511.4;2512.6
272421674;J. Cuadrado;Juventus;2516.28;2513.94;2516.02
272421680;Jo\u00e3o Cancelo;Juventus;2523.73;2521.07;2521.87
272421883;M. Bani;Chievo;2526.97;2524.03;2526.05
272421890;E. Giaccherini;Chievo;2534.96;2532.02;2535.14
272421892;N. Tomovi\u0107;Chievo;2538.74;2535.96;2537.78
272421697;G. Chiellini;Juventus;2545.81;2543.91;2546.45
272421698;S. Khedira;Juventus;2549.18;2547.32;2548.69
272421699;M. Pjani\u0107;Juventus;2552.92;2549.74;2551.54
272421703;J. Cuadrado;Juventus;2557.9;2554.96;2556.56
272421704;S. Khedira;Juventus;2561.5;2558.08;2560.06
272421705;Alex Sandro;Juventus;2562.61;2560.63;2563.25
272421911;P. Hetemaj;Chievo;2623.17;2619.63;2621.59
272421716;G. Chiellini;Juventus;2638.3;2635.86;2638.67
272421718;W. Szcz\u0119sny;Juventus;2643.11;2639.61;2641.62
272421720;L. Bonucci;Juventus;2647.92;2644.54;2645.86
272421721;S. Khedira;Juventus;2648.73;2646.59;2647.86
272421723;L. Bonucci;Juventus;2652.37;2649.27;2651
272421725;P. Dybala;Juventus;2656.83;2654.61;2656.52
272421724;M. Pjani\u0107;Juventus;2657.03;2653.57;2654.57
272421915;E. Giaccherini;Chievo;2659.72;2656.68;2658.46
272421729;M. Pjani\u0107;Juventus;2662.17;2659.55;2660.78
272421920;E. Giaccherini;Chievo;2663.81;2660.87;2662.52
272421922;M. Bani;Chievo;2665.6;2662.58;2664.06
272421923;F. Cacciatore;Chievo;2667.42;2664.28;2665.48
272421737;G. Chiellini;Juventus;2721.1;2717.56;2719.71
272421738;Alex Sandro;Juventus;2723.28;2720.42;2721.99
272421943;N. Tomovi\u0107;Chievo;2729.4;2726.66;2727.34
272421746;Alex Sandro;Juventus;2732.62;2731.28;2733.13
272421749;J. Cuadrado;Juventus;2736.51;2734.25;2736.22
272421750;Cristiano Ronaldo;Juventus;2739.09;2737.31;2739.85
272421760;P. Dybala;Juventus;2747.12;2743.14;2746.66
272421765;Douglas Costa;Juventus;2752.11;2749.01;2750.53
